h_geoid,w_geoid,count
51059431002,51059482301,5
51059431002,51059482400,2
51059431002,51059482501,14
51059431002,51059482601,1
51059431002,51059482602,4
51059431002,51059490101,8
51059431002,51059490103,12
51059431002,51059491000,1
51059431002,51059491202,5
51059431002,51059491301,1
51059431002,51059491303,4
51059431002,51059491501,1
51059431002,51059491701,1
51059431002,51059491702,7
51059431002,51059491703,12
51059431002,51059491704,2
51059431002,51059491705,2
51059431002,51059491801,1
51059431002,51059491802,1
51059431002,51059491803,2
51059431002,51059492100,2
51059431002,51059492202,3
51059431002,51059492500,1
51059431002,51600300100,7
51059431002,51600300200,5
51059431002,51600300300,2
51059431002,51600300400,2
51059431300,51059415200,4
51059431300,51059415300,1
51059431300,51059415401,1
51059431300,51059415500,3
51059431300,51059415800,3
51059431300,51059415900,1
51059431300,51059416200,6
51059431300,51059420400,3
51059431300,51059420503,1
51059431300,51059421001,11
51059431300,51059421002,14
51059431300,51059421101,2
51059431300,51059421103,4
51059431300,51059421400,1
51059431300,51059421500,7
51059431300,51059421900,1
51059431300,51059422000,8
51059431300,51059422101,1
51059431300,51059422201,2
51059431300,51059422202,3
51059431300,51059422301,4
51059431300,51059422302,1
51059431300,51059422402,2
51059431300,51059422403,3
51059431300,51059430101,2
51059431300,51059430102,1
51059431300,51059430201,5
51059431300,51059430202,2
51059431300,51059430400,7
51059431300,51059430600,2
51059431300,51059430801,4
51059431300,51059430802,2
51059431300,51059430901,6
51059431300,51059430902,3
51059431300,51059431001,12
51059431300,51059431300,23
51059431300,51059431400,1
51059431300,51059431500,7
51059431300,51059431600,15
51059431300,51059431802,5
51059431300,51059432000,1
51059431300,51059432201,7
51059431300,51059432202,2
51059431300,51059432300,6
51059431300,51059432401,1
51059431300,51059432402,1
51059431300,51059432500,7
51059431300,51059432701,1
51059431300,51059432702,3
51059431300,51059432800,16
51059431300,51059440100,3
51059431300,51059440201,19
51059431300,51059440202,11
51059431300,51059440501,2
51059431300,51059440502,16
51059431300,51059440600,1
51059431300,51059440701,3
51059431300,51059440800,12
51059431300,51059450200,1
51059431300,51059450300,5
51059431300,51059450400,1
51059431300,51059450601,2
51059431300,51059450602,1
51059431300,51059450701,2
51059431300,51059451300,2
51059431300,51059451501,4
51059431300,51059451502,4
51059431300,51059451601,1
51059431300,51059451900,3
51059431300,51059452000,2
51059431300,51059452101,3
51059431300,51059452200,4
51059431300,51059452501,195
51059431300,51059452502,4
51059431300,51059452600,4
51059431300,51059452801,4
51059431300,51059452802,2
51059431300,51059460400,3
51059431300,51059460501,13
51059431300,51059460600,2
51059431300,51059460800,10
51059431300,51059460900,1
51059431300,51059461100,5
51059431300,51059461202,13
51059431300,51059461500,1
51059431300,51059461601,7
51059431300,51059461602,8
51059431300,51059461700,1
51059431300,51059461802,2
51059431300,51059470500,3
51059431300,51059470700,1
51059431300,51059471100,3
51059431300,51059471201,5
51059431300,51059471202,11
51059431300,51059471301,4
51059431300,51059480202,45
51059431300,51059480203,6
51059431300,51059480300,1
51059431300,51059480401,1
51059431300,51059480402,1
51059431300,51059480901,3
51059431300,51059480902,4
51059431300,51059480903,5
51059431300,51059481101,3
51059431300,51059481201,1
51059431300,51059481202,4
51059431300,51059481702,1
51059431300,51059481900,2
51059431300,51059482100,1
51059431300,51059482202,3
51059431300,51059482203,4
51059431300,51059482301,11
51059431300,51059482302,1
51059431300,51059482501,22
51059431300,51059482602,6
51059431300,51059490101,1
51059431300,51059490103,17
51059431300,51059490501,2
51059431300,51059490502,1
51059431300,51059491201,1
51059431300,51059491303,1
51059431300,51059491602,2
51059431300,51059491701,13
51059431300,51059491702,10
51059431300,51059491703,27
51059431300,51059491704,2
51059431300,51059491803,3
51059431300,51059492100,2
51059431300,51059492201,3
51059431300,51059492202,2
51059431300,51059492203,3
51059431300,51059492500,2
51059431300,51059980100,3
51059431300,51600300100,6
51059431300,51600300200,14
51059431300,51600300300,5
51059431300,51600300400,1
51059431300,51600300500,2
51059431400,51059415100,2
51059431400,51059415200,3
51059431400,51059415300,1
51059431400,51059415401,1
51059431400,51059415500,6
51059431400,51059415900,1
51059431400,51059416100,3
51059431400,51059416200,3
51059431400,51059416300,5
51059431400,51059420100,1
51059431400,51059420201,1
51059431400,51059420203,1
51059431400,51059420400,3
51059431400,51059420700,2
51059431400,51059421001,4
51059431400,51059421002,17
51059431400,51059421101,1
51059431400,51059421102,3
51059431400,51059421103,10
51059431400,51059421400,1
51059431400,51059421500,4
51059431400,51059421600,1
51059431400,51059421900,1
51059431400,51059422000,9
51059431400,51059422101,1
51059431400,51059422102,8
51059431400,51059422202,2
51059431400,51059422301,1
51059431400,51059422302,5
51059431400,51059422402,3
51059431400,51059430101,4
51059431400,51059430201,1
51059431400,51059430202,3
51059431400,51059430400,12
51059431400,51059430600,8
51059431400,51059430700,2
51059431400,51059430801,5
51059431400,51059430802,3
51059431400,51059430901,25
51059431400,51059430902,2
51059431400,51059431001,8
51059431400,51059431300,2
51059431400,51059431400,24
51059431400,51059431500,6
51059431400,51059431600,18
51059431400,51059431802,1
51059431400,51059432000,1
51059431400,51059432201,8
51059431400,51059432202,3
51059431400,51059432500,1
51059431400,51059432701,1
51059431400,51059432800,30
51059431400,51059440100,3
51059431400,51059440201,14
51059431400,51059440202,19
51059431400,51059440501,5
51059431400,51059440502,11
51059431400,51059440600,1
51059431400,51059440800,8
51059431400,51059450100,6
51059431400,51059450300,5
51059431400,51059450400,5
51059431400,51059450601,2
51059431400,51059450701,7
51059431400,51059450800,3
51059431400,51059451300,2
51059431400,51059451400,1
51059431400,51059451501,7
51059431400,51059451502,2
51059431400,51059451900,2
51059431400,51059452000,2
51059431400,51059452101,7
51059431400,51059452200,4
51059431400,51059452400,12
51059431400,51059452501,122
51059431400,51059452502,4
51059431400,51059452600,9
51059431400,51059452700,1
51059431400,51059452801,3
51059431400,51059460400,9
51059431400,51059460501,8
51059431400,51059460502,2
51059431400,51059460702,1
51059431400,51059460800,4
51059431400,51059460900,5
51059431400,51059461000,1
51059431400,51059461100,1
51059431400,51059461202,6
51059431400,51059461601,2
51059431400,51059461602,13
51059431400,51059461700,3
51059431400,51059461802,5
51059431400,51059470100,1
51059431400,51059470500,2
51059431400,51059470700,3
51059431400,51059470800,2
51059431400,51059471100,4
51059431400,51059471201,1
51059431400,51059471202,8
51059431400,51059471301,2
51059431400,51059471402,1
51059431400,51059480201,1
51059431400,51059480202,46
51059431400,51059480203,4
51059431400,51059480300,1
51059431400,51059480402,3
51059431400,51059480503,1
51059431400,51059480504,2
51059431400,51059480802,11
51059431400,51059480901,1
51059431400,51059480902,5
51059431400,51059480903,1
51059431400,51059481101,6
51059431400,51059481103,1
51059431400,51059481202,4
51059431400,51059481701,3
51059431400,51059481702,3
51059431400,51059481900,5
51059431400,51059482202,6
51059431400,51059482203,9
51059431400,51059482301,3
51059431400,51059482400,2
51059431400,51059482501,30
51059431400,51059482601,1
51059431400,51059482602,7
51059431400,51059490101,15
51059431400,51059490103,36
51059431400,51059490501,1
51059431400,51059490502,7
51059431400,51059491202,2
51059431400,51059491303,3
51059431400,51059491502,1
51059431400,51059491601,4
51059431400,51059491701,7
51059431400,51059491702,10
51059431400,51059491703,25
51059431400,51059491704,3
51059431400,51059491705,2
51059431400,51059491801,2
51059431400,51059491802,1
51059431400,51059491803,3
51059431400,51059492000,1
51059431400,51059492100,1
51059431400,51059980100,4
51059431400,51600300100,4
51059431400,51600300200,10
51059431400,51600300300,11
51059431400,51600300400,8
51059431400,51600300500,5
51059431500,51059415300,1
51059431500,51059415401,1
51059431500,51059415500,3
51059431500,51059415900,4
51059431500,51059416100,3
51059431500,51059416200,1
51059431500,51059420100,2
51059431500,51059420201,1
51059431500,51059420203,1
51059431500,51059420400,7
51059431500,51059420503,1
51059431500,51059420600,1
51059431500,51059421001,19
51059431500,51059421002,20
51059431500,51059421103,1
51059431500,51059421400,2
51059431500,51059421500,1
51059431500,51059421900,2
51059431500,51059422000,23
51059431500,51059422101,1
51059431500,51059422102,4
51059431500,51059422301,1
51059431500,51059422302,3
51059431500,51059422402,2
51059431500,51059430400,9
51059431500,51059430600,16
51059431500,51059430700,1
51059431500,51059430801,3
51059431500,51059430802,3
51059431500,51059430901,14
51059431500,51059430902,1
51059431500,51059431001,5
51059431500,51059431300,1
51059431500,51059431400,1
51059431500,51059431500,33
51059431500,51059431600,23
51059431500,51059432000,3
51059431500,51059432201,3
51059431500,51059432300,2
51059431500,51059432402,1
51059431500,51059432800,18
51059431500,51059440100,2
51059431500,51059440201,19
51059431500,51059440202,20
51059431500,51059440300,2
51059431500,51059440502,18
51059431500,51059440701,1
51059431500,51059440800,12
51059431500,51059450100,5
51059431500,51059450300,2
51059431500,51059450400,3
51059431500,51059450601,6
51059431500,51059450602,1
51059431500,51059450701,4
51059431500,51059450702,3
51059431500,51059450800,1
51059431500,51059451400,4
51059431500,51059451501,1
51059431500,51059451502,8
51059431500,51059451800,1
51059431500,51059451900,1
51059431500,51059452000,1
51059431500,51059452101,7
51059431500,51059452200,1
51059431500,51059452400,6
51059431500,51059452501,213
51059431500,51059452600,1
51059431500,51059452700,2
51059431500,51059452801,9
51059431500,51059460400,14
51059431500,51059460501,21
51059431500,51059460502,2
51059431500,51059460600,2
51059431500,51059460800,4
51059431500,51059460900,2
51059431500,51059461000,3
51059431500,51059461100,1
51059431500,51059461201,3
51059431500,51059461202,9
51059431500,51059461601,3
51059431500,51059461602,4
51059431500,51059461802,9
51059431500,51059470400,4
51059431500,51059470500,2
51059431500,51059470600,1
51059431500,51059470700,2
51059431500,51059471100,3
51059431500,51059471201,7
51059431500,51059471202,20
51059431500,51059471301,6
51059431500,51059471304,2
51059431500,51059480201,2
51059431500,51059480202,52
51059431500,51059480203,8
51059431500,51059480401,2
51059431500,51059480402,1
51059431500,51059480802,1
51059431500,51059480901,1
51059431500,51059480902,8
51059431500,51059480903,1
51059431500,51059481000,1
51059431500,51059481101,4
51059431500,51059481106,2
51059431500,51059481201,1
51059431500,51059481202,7
51059431500,51059481702,6
51059431500,51059481900,14
51059431500,51059482001,1
51059431500,51059482202,9
51059431500,51059482203,18
51059431500,51059482301,4
51059431500,51059482302,2
51059431500,51059482303,1
51059431500,51059482400,10
51059431500,51059482501,21
51059431500,51059482601,1
51059431500,51059482602,7
51059431500,51059490101,9
51059431500,51059490103,27
51059431500,51059490502,2
51059431500,51059491202,1
51059431500,51059491303,1
51059431500,51059491601,4
51059431500,51059491701,3
51059431500,51059491702,13
51059431500,51059491703,25
51059431500,51059491802,2
51059431500,51059492000,3
51059431500,51059492100,2
51059431500,51059492500,1
51059431500,51059980100,3
51059431500,51059980200,1
51059431500,51600300200,12
51059431500,51600300300,10
51059431500,51600300400,8
51059431500,51600300500,8
51059431600,51059415100,8
51059431600,51059415200,1
51059431600,51059415401,2
51059431600,51059415500,7
51059431600,51059416100,5
51059431600,51059416200,9
51059431600,51059420100,3
51059431600,51059420201,5
51059431600,51059420203,3
51059431600,51059420400,3
51059431600,51059420503,4
51059431600,51059420600,5
51059431600,51059420800,1
51059431600,51059421001,18
51059431600,51059421002,48
51059431600,51059421101,12
51059431600,51059421102,3
51059431600,51059421103,8
51059431600,51059421400,5
51059431600,51059421500,10
51059431600,51059421600,4
51059431600,51059421800,2
51059431600,51059421900,4
51059431600,51059422000,20
51059431600,51059422101,2
51059431600,51059422102,7
51059431600,51059422202,4
51059431600,51059422301,2
51059431600,51059422302,18
51059431600,51059422402,4
51059431600,51059422403,1
51059431600,51059430101,4
51059431600,51059430201,3
51059431600,51059430202,1
51059431600,51059430400,9
51059431600,51059430500,1
51059431600,51059430600,57
51059431600,51059430700,5
51059431600,51059430801,10
51059431600,51059430802,2
51059431600,51059430901,10
51059431600,51059430902,5
51059431600,51059431001,15
51059431600,51059431300,2
51059431600,51059431400,2
51059431600,51059431500,6
51059431600,51059431600,105
51059431600,51059431801,2
51059431600,51059432000,8
51059431600,51059432201,6
51059431600,51059432202,2
51059431600,51059432300,1
51059431600,51059432402,1
51059431600,51059432500,1
51059431600,51059432600,1
51059431600,51059432701,1
51059431600,51059432702,1
51059431600,51059432800,50
51059431600,51059440100,1
51059431600,51059440201,27
51059431600,51059440202,27
51059431600,51059440300,1
51059431600,51059440501,1
51059431600,51059440502,15
51059431600,51059440701,1
51059431600,51059440800,8
51059431600,51059450100,4
51059431600,51059450300,3
51059431600,51059450400,9
51059431600,51059450601,11
51059431600,51059450602,3
51059431600,51059450701,4
51059431600,51059450702,21
51059431600,51059450800,1
51059431600,51059451000,2
51059431600,51059451300,2
51059431600,51059451400,4
51059431600,51059451501,10
51059431600,51059451502,17
51059431600,51059451601,4
51059431600,51059451900,7
51059431600,51059452000,4
51059431600,51059452101,4
51059431600,51059452102,1
51059431600,51059452200,6
51059431600,51059452400,24
51059431600,51059452501,153
51059431600,51059452502,1
51059431600,51059452600,12
51059431600,51059452700,3
51059431600,51059452801,4
51059431600,51059460400,18
51059431600,51059460501,17
51059431600,51059460502,7
51059431600,51059460600,2
51059431600,51059460701,2
51059431600,51059460800,20
51059431600,51059460900,7
51059431600,51059461100,3
51059431600,51059461201,1
51059431600,51059461202,9
51059431600,51059461500,1
51059431600,51059461601,1
51059431600,51059461602,12
51059431600,51059461700,1
